SESSION_ID,SESSION_DURATION_MINUTES,MINUTES_PLAYED_TOTAL,MINUTES_PLAYED_LEVEL,MINUTES_PLAYED_LIBRARY,MINUTES_PLAYED_LSM,MINUTES_PLAYED_STARLEVEL,MINUTES_PLAYED_CHALLENGE,EVENT_TIMESTAMP,EVENT_TYPE,PARENT_TYPE,COURSE_CONTEXT,PARENT_NAME,ITEM_NAME,ITEM_TYPE
1,19,8.38,7.180000000000001,0.0,0.0,0.0,0.0,2023-03-03 19:40:39.083,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_BR_ExpIntroCourse.journey.json,PianoBasics1_ExpIntroCourse_Video_Intro_Dubbed.level.json,level
1,19,8.38,7.180000000000001,0.0,0.0,0.0,0.0,2023-03-03 19:41:36.704,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_BR_ExpIntroCourse.journey.json,PianoBasics1_ExpIntroCourse_01_CDE_01_Dubbed.level.json,level
1,19,8.38,7.180000000000001,0.0,0.0,0.0,0.0,2023-03-03 19:44:47.498,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_ExpIntroCourse_02_OdeToJoy,PianoBasics1_ExpIntroCourse_Video_HowToSit_Dubbed.level.json,level
1,19,8.38,7.180000000000001,0.0,0.0,0.0,0.0,2023-03-03 19:45:36.510,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_ExpIntroCourse_02_OdeToJoy,PianoBasics1_ExpIntroCourse_03_OdeToJoy_Dubbed.level.json,level
1,19,8.38,7.180000000000001,0.0,0.0,0.0,0.0,2023-03-03 19:48:10.138,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_05_OdeToJoy_Sheet,OdeToJoyPB1_SheetMusic_Essentials,lsm_journey_item
1,19,8.38,7.180000000000001,0.0,0.0,0.0,0.0,2023-03-03 19:48:58.817,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_BR_ExpIntroCourse.journey.json,PianoBasics1_ExpIntroCourse_Video_WhatsNext_Dubbed.level.json,level
5,85,11.100000000000001,4.48,0.0,0.0,0.0,0.0,2023-04-29 01:50:47.283,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_SongSelect,PianoBasics1_05_40thSymphonyMozart.level.json,level
5,85,11.100000000000001,4.48,0.0,0.0,0.0,0.0,2023-04-29 01:52:52.001,start,journey_item,PianoBasics1_BR_ExpIntroCourse,PianoBasics1_SongSelect,PianoBasics1_05_40thSymphonyMozart.level.json,level
5,85,11.100000000000001,4.48,0.0,0.0,0.0,0.0,2023-04-29 02:41:13.483,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_03_BasicLeft,PianoBasics2Diffix_03_BasicLeft_02.level.json,level
7,4,2.6,2.6,0.0,0.0,0.0,0.0,2023-04-29 23:16:51.126,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_03_BasicLeft,PianoBasics2Diffix_03_BasicLeft_03.level.json,level
7,4,2.6,2.6,0.0,0.0,0.0,0.0,2023-04-29 23:19:01.058,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_04_BHNotTogether,PianoBasics2_04_BHNotTogether_01.level.json,level
7,4,2.6,2.6,0.0,0.0,0.0,0.0,2023-04-29 23:19:27.980,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_04_BHNotTogether,PianoBasics2Diffix_04_BHNotTogether_02_Marmalade.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-29 23:52:54.777,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_04_BHNotTogether,PianoBasics2Diffix_04_BHNotTogether_03.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-29 23:54:58.659,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_MarmaladeLicensed.journey.json,PianoBasics2DiffixLicensed_05_Demons.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:00:22.727,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_06_LH_C3G3,PianoBasics2_Video_LH_Reminder.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:00:39.288,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_06_LH_C3G3,PianoBasics2Diffix_06_LH_C3G3_01.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:02:35.792,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_06_LH_C3G3,PianoBasics2_06_C3D3E3_FlashCard.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:03:22.202,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_06_LH_C3G3,PianoBasics2_06_C3D3E3_Song_Marmalade.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:05:23.733,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_06_LH_C3G3,PianoBasics2Diffix_06_LH_C3G3_02_Marmalade.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:07:40.831,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_06_LH_C3G3,PianoBasics2Diffix_06_LH_C3G3_03.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:10:02.975,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_07_LH_Practice,PianoBasics2DiffixLicensed_07_LH_Practice_01.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:12:48.667,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_07_LH_Practice,PianoBasics2Diffix_07_C3G3_FlashCard.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:13:51.335,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_07_LH_Practice,PianoBasics2Diffix_07_LH_Practice_02.level.json,level
8,26,23.220000000000006,21.440000000000005,0.0,0.0,1.78,0.0,2023-04-30 00:14:58.891,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_07_LH_Practice,PianoBasics2DiffixLicensed_07_LH_Practice_03.level.json,level
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:16:46.204,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_MarmaladeLicensed.journey.json,PianoBasics2Diffix_08_AintNoSunshine.level.json,level
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:18:38.046,start,library,library,PianoBasics2DiffixMarmaladeLicensed,Library_PianoBasics2_LetItGo,library_song
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:20:56.075,start,library,library,PianoBasics2DiffixMarmaladeLicensed,Library_PianoBasics2_LetItGo,library_song
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:32:46.262,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_09_Rhythm_8th,PianoBasics2_Video_8thNotes.level.json,level
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:33:27.105,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_09_Rhythm_8th,PianoBasics2Diffix_09_Rhythm_8th_02.level.json,level
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:35:05.028,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_09_Rhythm_8th,PianoBasics2Diffix_09_Rhythm_8th_03.level.json,level
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:36:58.888,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_010_ImagineSimple,PianoBasics2Diffix_010_ImagineSimple_01.level.json,level
9,28,26.29,17.41,4.13,0.0,4.75,0.0,2023-04-30 02:41:46.306,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_010_ImagineSimple,PianoBasics2Diffix_010_ImagineSimple_02.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:08:07.395,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_011_RH_Intervals,PianoBasics2Diffix_011_RH_Intervals_01.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:09:25.781,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_011_RH_Intervals,PianoBasics2Diffix_011_IrishRover.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:11:26.329,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_MarmaladeLicensed.journey.json,PianoBasics2Diffix_012_DontWorryBeHappy_RH.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:15:02.071,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_013_Coordination,PianoBasics2_Video_BH_Reminder.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:15:19.871,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_013_Coordination,PianoBasics2Diffix_013_Coordination_01_Marmalade.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:17:13.854,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2_013_Coordination,PianoBasics2Diffix_013_Coordination_02.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:19:29.504,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_014_JingleBells,PianoBasics2Diffix_014_JingleBells_01.level.json,level
10,25,19.22,15.95,0.0,0.0,3.27,0.0,2023-04-30 17:22:46.378,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_014_JingleBells,PianoBasics2Diffix_014_JingleBells_02.level.json,level
12,13,8.73,6.08,0.0,0.0,2.65,0.0,2023-05-02 06:35:10.241,start,journey_item,PianoBasics2DiffixMarmaladeLicensed,PianoBasics2Diffix_MarmaladeLicensed.journey.json,PianoBasics2_Video_EndOfCourse.level.json,level
12,13,8.73,6.08,0.0,0.0,2.65,0.0,2023-05-02 06:37:28.338,start,journey_item,PopChords1,PopChords1.journey.json,PopChords1_Video_WhatAreChords.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:24:11.482,start,journey_item,PopChords1,PopChords1.journey.json,PopChords1_Video_WhatAreChords.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:26:58.330,start,journey_item,PopChords1,PopChords1_01_CG,PopChords1_Video_CMajorChord.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:27:09.807,start,journey_item,PopChords1,PopChords1_01_CG,PopChords1_01_ChordsCG_01.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:28:58.230,start,journey_item,PopChords1,PopChords1_01_CG,PopChords1_Video_GMajorChord.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:29:47.076,start,journey_item,PopChords1,PopChords1_01_CG,PopChords1_01_ChordsCG_02.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:33:16.180,start,journey_item,PopChords1,PopChords1_01_CG,PopChords1_01_ChordsCG_LoveMeDo.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:33:54.033,start,journey_item,PopChords1,PopChords1_01_CG,PopChords1_01_ChordsCG_YouAreMySunshine.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:36:27.057,start,journey_item,PopChords1,PopChords1_02_CDG,PopChords1_Video_DMajorChord.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:39:13.595,start,journey_item,PopChords1,PopChords1_02_CDG,PopChords1_02_CDGMajor_01.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:42:53.177,start,journey_item,PopChords1,PopChords1_02_CDG,PopChords1_02_CDGMajor_02.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:49:39.271,start,journey_item,PopChords1,PopChords1_02_CDG,PopChords1_02_CDGMajor_03.level.json,level
14,60,29.659999999999997,29.659999999999997,0.0,0.0,0.0,0.0,2023-05-04 20:50:37.304,start,journey_item,PopChords1,PopChords1_02_CDG,PopChords1_02_CDGMajor_04.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:02:14.971,start,journey_item,PopChords1,PopChords1_03_500Miles,PopChords1_03_500Miles_01.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:04:57.605,start,journey_item,PopChords1,PopChords1_03_500Miles,PopChords1_03_500Miles_02.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:13:34.145,start,journey_item,PopChords1,PopChords1_04_CDG_BH1,PopChords1_Video_LHReminder.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:15:08.757,start,journey_item,PopChords1,PopChords1_04_CDG_BH1,PopChords1_04_CDG_BH_01.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:16:41.227,start,journey_item,PopChords1,PopChords1_04_CDG_BH1,PopChords1_Video_LHTip_Chords.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:18:02.883,start,journey_item,PopChords1,PopChords1_04_CDG_BH1,PopChords1_04_CDG_BH_02.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:19:48.924,start,journey_item,PopChords1,PopChords1_04_CDG_BH1,PopChords1_04_CDG_BH_03.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:21:07.952,start,journey_item,PopChords1,PopChords1_04_CDG_BH1,PopChords1_04_HoneyImGood.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:22:33.531,start,journey_item,PopChords1,PopChords1_05a_CDG_BH2,PopChords1_Video_RelaxHand_Reminder.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:23:29.033,start,journey_item,PopChords1,PopChords1_05a_CDG_BH2,PopChords1_04_CDG_BH_04.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:26:26.370,start,journey_item,PopChords1,PopChords1_05a_CDG_BH2,PopChords1_05_CDG_BH2_00.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:27:22.939,start,journey_item,PopChords1,PopChords1_05a_CDG_BH2,PopChords1_04_CDG_BH_05.level.json,level
15,29,26.99,24.639999999999997,0.0,0.0,2.35,0.0,2023-05-05 00:28:47.710,start,journey_item,PopChords1,PopChords1_05a_CDG_BH2,PopChords1_04_AwayFromYou.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:42:54.986,start,journey_item,PopChords1,PopChords1_05b_CDG_BH3,PopChords1_05_CDG_BH2_01.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:46:19.885,start,journey_item,PopChords1,PopChords1_05b_CDG_BH3,PopChords1_05_CDG_BH2_02.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:47:25.172,start,journey_item,PopChords1,PopChords1_05b_CDG_BH3,PopChords1_05_CDG_BH2_03.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:49:23.380,start,journey_item,PopChords1,PopChords1_05b_CDG_BH3,PopChords1_05_CDG_BH2_04.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:50:47.754,start,journey_item,PopChords1,PopChords1_05b_CDG_BH3,PopChords1_05_BlowingInTheWind.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:54:56.446,start,journey_item,PopChords1,PopChords1_06_KnockingOnHeavensDoor,PopChords1_06_KnockingOnHeavensDoor_01.level.json,level
20,24,17.42,14.690000000000001,0.0,0.0,0.0,0.0,2023-05-06 20:56:01.261,start,journey_item,PopChords1,PopChords1_06_KnockingOnHeavensDoor,PopChords1_06_KnockingOnHeavensDoor_02.level.json,level
21,41,13.469999999999999,7.999999999999999,0.0,0.0,5.47,0.0,2023-05-07 01:17:48.147,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_Video_EminorChord.level.json,level
21,41,13.469999999999999,7.999999999999999,0.0,0.0,5.47,0.0,2023-05-07 01:20:12.138,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_Chords_CDEmG_RH_01.level.json,level
21,41,13.469999999999999,7.999999999999999,0.0,0.0,5.47,0.0,2023-05-07 01:23:20.347,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_SomebodyThatIUsedToKnow.level.json,level
22,29,7.3,7.3,0.0,0.0,0.0,0.0,2023-05-07 03:31:51.249,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_SomebodyThatIUsedToKnow.level.json,level
22,29,7.3,7.3,0.0,0.0,0.0,0.0,2023-05-07 03:33:38.729,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_SomebodyThatIUsedToKnow.level.json,level
22,29,7.3,7.3,0.0,0.0,0.0,0.0,2023-05-07 03:35:27.750,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_Chords_CDEmG_RH_02.level.json,level
22,29,7.3,7.3,0.0,0.0,0.0,0.0,2023-05-07 03:37:39.523,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_Chords_CDEmG_RH_03.level.json,level
22,29,7.3,7.3,0.0,0.0,0.0,0.0,2023-05-07 03:39:09.587,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_Chords_CDEmG_RH_04.level.json,level
23,15,13.680000000000001,13.680000000000001,0.0,0.0,0.0,0.0,2023-05-07 13:50:47.315,start,journey_item,PopChords1,PopChords1_07_CDEmG_RH,PopChords1_07_SafeAndSound.level.json,level
23,15,13.680000000000001,13.680000000000001,0.0,0.0,0.0,0.0,2023-05-07 14:01:45.033,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_Chords_CDEmG_BH_01.level.json,level
23,15,13.680000000000001,13.680000000000001,0.0,0.0,0.0,0.0,2023-05-07 14:04:20.660,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_Chords_CDEmG_BH_02.level.json,level
24,8,5.63,5.63,0.0,0.0,0.0,0.0,2023-05-07 14:52:58.305,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_Chords_CDEmG_BH_03.level.json,level
24,8,5.63,5.63,0.0,0.0,0.0,0.0,2023-05-07 14:53:48.545,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_ShakeItOff.level.json,level
24,8,5.63,5.63,0.0,0.0,0.0,0.0,2023-05-07 14:58:21.665,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_Chords_CDEmG_BH_04.level.json,level
26,11,9.4,9.4,0.0,0.0,0.0,0.0,2023-05-07 18:38:50.551,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_Chords_CDEmG_BH_04.level.json,level
26,11,9.4,9.4,0.0,0.0,0.0,0.0,2023-05-07 18:40:41.110,start,journey_item,PopChords1,PopChords1_08_CDEmG_BH,PopChords1_08_Chords_CDEmG_BH_05.level.json,level
26,11,9.4,9.4,0.0,0.0,0.0,0.0,2023-05-07 18:48:14.528,start,journey_item,PopChords1,PopChords1_09_SaySomething,PopChords1_09_SaySomething_01.level.json,level
27,26,19.5,14.15,0.0,0.0,5.35,0.0,2023-05-07 19:29:49.099,start,journey_item,PopChords1,PopChords1_09_SaySomething,PopChords1_09_SaySomething_02.level.json,level
27,26,19.5,14.15,0.0,0.0,5.35,0.0,2023-05-07 19:42:23.161,start,journey_item,PopChords1,PopChords1_10_UsingIt,PopChords1_Video_UsingIt.level.json,level
27,26,19.5,14.15,0.0,0.0,5.35,0.0,2023-05-07 19:44:13.394,start,journey_item,PopChords1,PopChords1_10_UsingIt,PopChords1_10_HappyBirthdayLyrics.level.json,level
27,26,19.5,14.15,0.0,0.0,5.35,0.0,2023-05-07 19:46:56.317,start,journey_item,PopChords1,PopChords1_11_4ChordsMedley,PopChords1_Video_4ChordsMedley.level.json,level
27,26,19.5,14.15,0.0,0.0,5.35,0.0,2023-05-07 19:47:20.593,start,journey_item,PopChords1,PopChords1_11_4ChordsMedley,PopChords1_10_4ChordsMedley.level.json,level
28,49,47.53,47.53,0.0,0.0,0.0,0.0,2023-05-08 23:58:08.480,start,journey_item,PianoBasics3DiffFix_Marmalade,PianoBasics3_01_Hands_Reminder,PianoBasics3_Video_RHPlacement_Reminder.level.json,level
28,49,47.53,47.53,0.0,0.0,0.0,0.0,2023-05-09 00:00:23.858,start,journey_item,PianoBasics3DiffFix_Marmalade,PianoBasics3_01_Hands_Reminder,PianoBasics3_01_Hands_Reminder_01.level.json,level
28,49,47.53,47.53,0.0,0.0,0.0,0.0,2023-05-09 00:09:41.841,start,journey_item,PianoBasics3DiffFix_Marmalade,PianoBasics3_01_Hands_Reminder,PianoBasics3_Video_BHPlacement_Reminder.level.json,level
28,49,47.53,47.53,0.0,0.0,0.0,0.0,2023-05-09 00:10:03.634,start,journey_item,PianoBasics3DiffFix_Marmalade,PianoBasics3_01_Hands_Reminder,PianoBasics3_01_Hands_Reminder_02.level.json,level
28,49,47.53,47.53,0.0,0.0,0.0,0.0,2023-05-09 00:12:26.501,start,journey_item,PianoBasics3DiffFix_Marmalade,PianoBasics3_01_Hands_Reminder,PianoBasics3Extended_01_Hands_Reminder_03_Marmalade.level.json,level
